fist,0.0,0.0,0.0,0.02922101318836212,-0.023948073387145996,-0.011988503998078492,0.05432157218456268,-0.07689669728279114,-0.019468015199460176,0.051781997084617615,-0.1263400912284851,-0.028139585768736985,0.029841676354408264,-0.1575978398323059,-0.034482399141348985,0.03584377467632294,-0.1452242136001587,0.0023976975121273725,0.05709664523601532,-0.1632598638534546,-0.007062427373536018,0.05525924265384674,-0.12167316675186157,-0.008724039560116914,0.04648025333881378,-0.10478466749191284,-0.010345108015395788,0.014136150479316711,-0.15033528208732605,-0.003313341317631391,0.03540341556072235,-0.1695844829082489,-0.018982950737632898,0.034971460700035095,-0.11379879713058472,-0.023194428672947076,0.02909161150455475,-0.10798752307891846,-0.021922769164599565,-0.005699858069419861,-0.1473742127418518,-0.01229844349429765,0.013429567217826843,-0.16077318787574768,-0.029734704783119348,0.017128512263298035,-0.1065170168876648,-0.03188779405311504,0.011408224701881409,-0.09325945377349854,-0.02860075249329963,-0.029127180576324463,-0.13891202211380005,-0.022971825813807634,-0.008059516549110413,-0.14458227157592773,-0.03230706057504573,-0.0014462023973464966,-0.10679391026496887,-0.033013241505183366,-0.004501461982727051,-0.09422668814659119,-0.03106383807019153
fist,0.0,0.0,0.0,0.03012976050376892,-0.022461295127868652,-0.015429767170956787,0.057276904582977295,-0.07489845156669617,-0.02477873428355759,0.05645367503166199,-0.12626084685325623,-0.03465643650483197,0.03491804003715515,-0.15904361009597778,-0.04193806028555935,0.04032382369041443,-0.14931616187095642,-0.00267073637436932,0.06364706158638,-0.1602458953857422,-0.01413695546429461,0.05839204788208008,-0.11455577611923218,-0.015980479629746136,0.04740333557128906,-0.10057446360588074,-0.017576330663672146,0.018157213926315308,-0.15616902709007263,-0.007624103544315752,0.04081562161445618,-0.16921964287757874,-0.0257507910449416,0.03722494840621948,-0.10726836323738098,-0.02889877496849602,0.030007749795913696,-0.10529160499572754,-0.026389886947384533,-0.002103477716445923,-0.15412431955337524,-0.016211618991604504,0.017860382795333862,-0.16075915098190308,-0.03665467104505604,0.018720030784606934,-0.09969779849052429,-0.03793483352850979,0.010747700929641724,-0.08815005421638489,-0.03308814144324368,-0.02579265832901001,-0.1449565589427948,-0.026684352519026455,-0.005110979080200195,-0.14778539538383484,-0.03774931407164639,0.0011122822761535645,-0.10681915283203125,-0.03828738382648533,-0.002578228712081909,-0.0954199731349945,-0.035592553528061566
fist,0.0,0.0,0.0,0.03058980405330658,-0.020735085010528564,-0.014759493205036,0.05903719365596771,-0.07457044720649719,-0.023216727334345655,0.05758346617221832,-0.12750989198684692,-0.0321375589401377,0.03396637737751007,-0.15733754634857178,-0.038429857376302556,0.04098029434680939,-0.14878562092781067,-0.002480164082060532,0.06531502306461334,-0.16037729382514954,-0.012906029965068178,0.059733495116233826,-0.11382901668548584,-0.014165059807981328,0.048923954367637634,-0.09985220432281494,-0.01553240246632226,0.01910381019115448,-0.15711259841918945,-0.007296382594193296,0.04179246723651886,-0.16921883821487427,-0.02445068876751788,0.038405969738960266,-0.10817566514015198,-0.027430721703256444,0.03155998885631561,-0.10550332069396973,-0.025076271179403142,-0.0012018531560897827,-0.15514811873435974,-0.015442940551127271,0.01798863708972931,-0.1603568196296692,-0.034725369098867254,0.018598124384880066,-0.09960132837295532,-0.03599468353697188,0.010980620980262756,-0.08712732791900635,-0.03134948495336898,-0.024704158306121826,-0.1449652910232544,-0.025465023848499135,-0.004187047481536865,-0.14585638046264648,-0.035513007226671056,0.0013805180788040161,-0.10554051399230957,-0.03598472956129439,-0.0024427324533462524,-0.09431570768356323,-0.03339851382681258
fist,0.0,0.0,0.0,0.030242472887039185,-0.020253539085388184,-0.013407520076436086,0.0591752827167511,-0.0730084478855133,-0.022127956209880395,0.05850088596343994,-0.12409660220146179,-0.03162593586574225,0.036552637815475464,-0.15788164734840393,-0.03842761932144789,0.04162675142288208,-0.15071672201156616,-0.0008923853162574602,0.06680423021316528,-0.15955325961112976,-0.0121727940274301,0.06062987446784973,-0.11493906378746033,-0.014345864823264165,0.04961061477661133,-0.1009347140789032,-0.016222050471407456,0.019550979137420654,-0.15899169445037842,-0.006495310517204089,0.04502260684967041,-0.16637498140335083,-0.02405350288580088,0.04002377390861511,-0.10625830292701721,-0.02755360311101107,0.032450199127197266,-0.10489848256111145,-0.02560692472587256,-0.0004964917898178101,-0.1574651300907135,-0.015446751436394734,0.022414714097976685,-0.15683525800704956,-0.03462082339654593,0.021142154932022095,-0.09746477007865906,-0.03586979402433066,0.012529373168945312,-0.08888989686965942,-0.031565902812582536,-0.023362785577774048,-0.14922213554382324,-0.026256591139537377,0.001220211386680603,-0.14140307903289795,-0.03579173429141669,0.0046460628509521484,-0.0989350974559784,-0.03574696375260977,-0.0010819733142852783,-0.08939549326896667,-0.03305582521687178
fist,0.0,0.0,0.0,0.031473562121391296,-0.020148098468780518,-0.01569796660425582,0.06050141155719757,-0.07255604863166809,-0.025022992207430983,0.05856539309024811,-0.12349238991737366,-0.0347052638370029,0.03556011617183685,-0.15576019883155823,-0.041666907532834196,0.04435621201992035,-0.15018731355667114,-0.003195948241972113,0.06800369918346405,-0.1575426161289215,-0.014917415841244841,0.060875698924064636,-0.11186301708221436,-0.017602221383475447,0.04980824887752533,-0.09827697277069092,-0.01990149290742793,0.02187354862689972,-0.15916156768798828,-0.00794266378017583,0.044890567660331726,-0.16376838088035583,-0.026248309104465628,0.0400150865316391,-0.10473087430000305,-0.03055375376226821,0.03265593945980072,-0.10348942875862122,-0.02929861219110408,0.0010839104652404785,-0.15709838271141052,-0.0162036132949821,0.02100209891796112,-0.15449124574661255,-0.036390085979127074,0.020814254879951477,-0.09652578830718994,-0.0389040944117538,0.013474270701408386,-0.08780476450920105,-0.03540076808514514,-0.022799670696258545,-0.14791807532310486,-0.026454801945709372,-0.000509604811668396,-0.13824737071990967,-0.03719839201750674,0.004207417368888855,-0.09795224666595459,-0.03846694277110019,0.00010086596012115479,-0.08977335691452026,-0.03665163116040149
fist,0.0,0.0,0.0,0.0307370126247406,-0.02106112241744995,-0.015043471686160048,0.0602395236492157,-0.07349389791488647,-0.024447144686793765,0.06009736657142639,-0.1250307261943817,-0.034099584191655596,0.037923842668533325,-0.15856176614761353,-0.04089852210841127,0.04400140047073364,-0.14957070350646973,-0.00468300443849512,0.06791165471076965,-0.15941500663757324,-0.01654254619739004,0.06046900153160095,-0.11282101273536682,-0.01837384489140459,0.049805134534835815,-0.10118547081947327,-0.020043208941435298,0.021507710218429565,-0.15776759386062622,-0.00982393112740465,0.045620471239089966,-0.1663735806941986,-0.02831545260510393,0.0398792028427124,-0.10480612516403198,-0.03081758108696886,0.03256651759147644,-0.1062878668308258,-0.028014715507244548,0.0008810460567474365,-0.15597277879714966,-0.0183776931162829,0.021908998489379883,-0.1578751802444458,-0.03837491360268541,0.02115270495414734,-0.09838968515396118,-0.03871574041209169,0.013663262128829956,-0.09122347831726074,-0.033568897962188204,-0.022824883460998535,-0.14808812737464905,-0.02885907490513273,-0.0010157227516174316,-0.14182958006858826,-0.038879854350900134,0.0032823532819747925,-0.1007012128829956,-0.03870592054686495,-0.000840991735458374,-0.09336337447166443,-0.03579339545926996
fist,0.0,0.0,0.0,0.031203478574752808,-0.020511507987976074,-0.01606995957891144,0.06071960926055908,-0.07321092486381531,-0.025699341399470943,0.06069892644882202,-0.12509402632713318,-0.0354842037985722,0.038318902254104614,-0.15958380699157715,-0.04237749959329762,0.04352918267250061,-0.1512182056903839,-0.004159209513912576,0.06845435500144958,-0.15987485647201538,-0.016630114717284816,0.06135094165802002,-0.11268815398216248,-0.018991289390126842,0.050349026918411255,-0.10066872835159302,-0.021019054306546825,0.02126455307006836,-0.15918183326721191,-0.009093168852726596,0.046053797006607056,-0.16662541031837463,-0.028746910123030323,0.04040324687957764,-0.10394972562789917,-0.032226295871535915,0.03269025683403015,-0.10524952411651611,-0.029830977050463336,0.0007804930210113525,-0.157453715801239,-0.017638271404306072,0.022809267044067383,-0.1584230661392212,-0.03931183899740376,0.02179589867591858,-0.09739384055137634,-0.040687998486558574,0.013697534799575806,-0.09053468704223633,-0.03582895333866276,-0.022779136896133423,-0.14962980151176453,-0.02813329893151917,0.00049629807472229,-0.1429443359375,-0.039679163796703,0.0044408440589904785,-0.09988582134246826,-0.04022065336803593,-0.0005869418382644653,-0.09153306484222412,-0.03753209645847477
fist,0.0,0.0,0.0,0.03190639615058899,-0.01918584108352661,-0.016008542435130613,0.06234276294708252,-0.06980434060096741,-0.026059254588446157,0.06336674094200134,-0.1222863495349884,-0.036199284301957624,0.041526585817337036,-0.15831121802330017,-0.04336480195995285,0.04845866560935974,-0.14912793040275574,-0.0057150605636449026,0.07368829846382141,-0.1601603925228119,-0.018020730050167577,0.064960777759552,-0.1131163239479065,-0.019612825991472738,0.05242812633514404,-0.10035690665245056,-0.021090747373065488,0.025676637887954712,-0.15848004817962646,-0.010747745217642324,0.0500185489654541,-0.16796740889549255,-0.030238061727842824,0.042666852474212646,-0.10409462451934814,-0.032776226805409925,0.03396454453468323,-0.10441675782203674,-0.029594601647815244,0.0045855045318603516,-0.1579395830631256,-0.019254561098179357,0.026235997676849365,-0.16010111570358276,-0.04070785413857414,0.02431356906890869,-0.09760123491287231,-0.04148022230144455,0.015098243951797485,-0.09045705199241638,-0.03614965970989181,-0.019511759281158447,-0.1510838270187378,-0.029619238855204122,0.003987893462181091,-0.14449483156204224,-0.040861637847384946,0.00767439603805542,-0.10075005888938904,-0.04105287935014679,0.0018535256385803223,-0.0925191342830658,-0.038049442278108137
fist,0.0,0.0,0.0,0.03215326368808746,-0.021373212337493896,-0.015396042702253698,0.061162158846855164,-0.07109352946281433,-0.025348814179654955,0.06206570565700531,-0.12273070216178894,-0.03590768386935794,0.04164274036884308,-0.15842658281326294,-0.04363300090050304,0.04773677885532379,-0.14715975522994995,-0.0024297963581045856,0.07231990993022919,-0.1597890853881836,-0.014507943739648699,0.06478621065616608,-0.11400818824768066,-0.016646170963998674,0.05279417335987091,-0.10074001550674438,-0.018568532516713976,0.025166943669319153,-0.15606990456581116,-0.00797514614975059,0.04899625480175018,-0.16914653778076172,-0.027444407319184183,0.04203419387340546,-0.10706815123558044,-0.031505422641988634,0.03364257514476776,-0.10711941123008728,-0.02938274291669929,0.00421537458896637,-0.15600734949111938,-0.017177661856170534,0.02571718394756317,-0.16349676251411438,-0.03888699968671405,0.024284109473228455,-0.10191524028778076,-0.04110820775246227,0.01540471613407135,-0.09361329674720764,-0.03674325903272235,-0.020549818873405457,-0.15058010816574097,-0.02814956193184459,0.0026070773601531982,-0.15025821328163147,-0.03992535357689464,0.00648142397403717,-0.10676607489585876,-0.040929270883556246,0.0009198784828186035,-0.09654223918914795,-0.03862089847540462
fist,0.0,0.0,0.0,0.03191278874874115,-0.02127671241760254,-0.015650050708349683,0.060970112681388855,-0.07111606001853943,-0.025710744777019956,0.06188468635082245,-0.12286534905433655,-0.03631859830885742,0.041667595505714417,-0.15877678990364075,-0.04410322568684433,0.04730130732059479,-0.14703673124313354,-0.0028495173838696264,0.07204438745975494,-0.15968894958496094,-0.015037284226413705,0.0643734484910965,-0.11382758617401123,-0.01716647110253189,0.05225713551044464,-0.10051548480987549,-0.019053163000639417,0.024741962552070618,-0.15587705373764038,-0.008252413005825021,0.04864569008350372,-0.1689181625843048,-0.02783412485688541,0.041650399565696716,-0.10664445161819458,-0.031866261729296186,0.03332127630710602,-0.1067308783531189,-0.029681367793377378,0.0038963407278060913,-0.15577587485313416,-0.017313517623837926,0.025334909558296204,-0.163059264421463,-0.03914408571391914,0.023767992854118347,-0.10129770636558533,-0.04129926673441742,0.014832571148872375,-0.09298044443130493,-0.03683442063003395,-0.020725443959236145,-0.150325208902359,-0.028156772249635198,0.0023684054613113403,-0.15011784434318542,-0.04001919365793083,0.006128743290901184,-0.10649093985557556,-0.04097412339716766,0.0005210041999816895,-0.09617370367050171,-0.03858237899213646
